"X","Y","Y.0","Y.1","mu.0","mu.1","e"
0,4.52643535529798,4.52643535529798,6.48342919636693,4.46670923323384,6.60666861418381,0.333861994318719
0,4.2345225273121,4.2345225273121,7.31919771901238,3.29842632655222,6.54296515952592,0.323077946241808
0,1.78383371689663,1.78383371689663,4.00572339048507,1.25826536521459,3.24076041889996,0.283289290433769
1,3.36580894698987,0.849776985595199,3.36580894698987,-0.0320413515337195,3.39623718514986,0.296126193657554
1,3.83359289561546,-3.82736923627437,3.83359289561546,-4.38198424308734,3.6411438241404,0.281792959565207
0,-6.79807390488195,-6.79807390488195,-2.37918786912068,-5.35360772326594,-1.18421228863877,0.227359517020235
1,6.5885198692125,1.38997443544272,6.5885198692125,1.9303464836426,5.93714117729308,0.320706563510583
0,5.02456287879004,5.02456287879004,6.16487543889379,3.78372204890713,7.27165473959388,0.319525140775449
1,4.7602374345495,4.76471956761502,4.7602374345495,4.14999200773209,5.99253185670388,0.332557552753782
0,2.62963829344761,2.62963829344761,5.93548899405346,3.27348016704351,6.37959729394132,0.311936607076345
0,4.12945543026156,4.12945543026156,6.63068364794835,3.26069791782842,7.08073802093108,0.323922432127579
0,4.83636499481169,4.83636499481169,6.48069837759998,4.12413391225886,5.66928490088089,0.299148217903889
0,4.62116823086888,4.62116823086888,8.65532199932386,4.96019381724976,8.07611780129557,0.334194813052002
0,4.72770553851897,4.72770553851897,5.77249749955459,3.20960500915538,5.86165441062236,0.329700978797454
1,17.1167808693233,10.8341834395655,17.1167808693233,10.8696385333585,16.8846462322298,0.561321838899656
1,16.5634373075131,11.0229854357569,16.5634373075131,10.8696385333585,16.8846462322298,0.561321838899656
0,2.7868771246795,2.7868771246795,3.98316857969572,2.83818697383673,5.43426221692655,0.322071020026934
1,12.4188139953032,10.2947738986443,12.4188139953032,10.5775394685345,11.3799983658211,0.488009216636575
0,2.75839573859152,2.75839573859152,3.77014640928351,2.14863731893348,5.13617221937108,0.316549853122093
0,-2.33801999910409,-2.33801999910409,3.7279850869791,-1.99940454591222,4.42429941239955,0.325360982522095
0,4.93043246227838,4.93043246227838,5.70135109524451,4.84608187417378,7.08098400724235,0.333369463757987
0,4.18184914359985,4.18184914359985,6.21198045223552,3.54972831710357,6.3951126656074,0.307110826066156
0,0.608672010007715,0.608672010007715,4.58650474476766,1.5887274763252,4.75330983509465,0.309724326076086
0,4.70649774251619,4.70649774251619,9.93245030190614,4.76556154721644,7.72500263612612,0.344704451334448
1,4.27793830849135,1.24791367473383,4.27793830849135,0.708129518094281,3.80702635251255,0.293495161945595
0,7.98405841887026,7.98405841887026,10.4901524041468,7.2394796881104,10.290506179957,0.44371912969906
0,8.79841305353261,8.79841305353261,8.80083918327126,7.20413539540202,9.97483960695695,0.361593517515732
0,6.19062763199433,6.19062763199433,7.81907189881271,5.26071250561333,7.93207096305039,0.331853349191517
1,7.79198770677612,3.84350348540764,7.79198770677612,3.65031916362084,6.39256370387347,0.329622440396893
0,-0.85376004405641,-0.85376004405641,3.21975659779415,0.561353932165199,3.8773799108879,0.294563878313432
0,2.90469014607863,2.90469014607863,5.63782802951205,3.35870323333801,5.7901875481173,0.328546183021483
1,8.32315757772286,4.0455075578336,8.32315757772286,3.34515638727394,6.53883658068609,0.331992110837846
0,1.01071073159285,1.01071073159285,5.15523361470099,0.186597506215077,3.62473883849973,0.311103533791833
0,2.63359161553376,2.63359161553376,4.18970096544446,2.01634495995571,4.97302945184954,0.323919344200692
1,17.8865610863827,15.6146385434019,17.8865610863827,15.5783917419222,15.6363354335824,0.539319039368078
1,7.00309080144328,1.62050817037923,7.00309080144328,3.79941738780347,6.32109684136841,0.328467784905576
1,18.7478103400438,20.3974605336394,18.7478103400438,19.00028745511,18.7864294647683,0.575674893350498
1,6.97475958568662,3.92198705407288,6.97475958568662,4.84608187417378,7.08098400724235,0.333369463757987
1,6.77783783901956,2.31299560914355,6.77783783901956,3.44984679073316,6.47038518378579,0.321917424903206
0,4.1981156176712,4.1981156176712,6.39397681420009,2.83818697383673,5.43426221692655,0.322071020026934
0,13.0024322813864,13.0024322813864,15.0560799553136,13.0368062598155,14.1638703353894,0.519217226529936
0,0.504180062645345,0.504180062645345,6.79396796755024,1.37348612194931,4.83568139783482,0.301757429575339
0,3.57316946913436,3.57316946913436,6.90807055827042,4.03727874312639,6.60373206368396,0.343275406635695
0,-4.28166481204041,-4.28166481204041,-1.25553013007979,-3.9799569563575,-1.308722713954,0.257787071443947
1,6.80278562396791,4.04628086886252,6.80278562396791,3.29842632655222,6.54296515952592,0.323077946241808
1,8.64497370443907,3.88689901300008,8.64497370443907,4.53268503859052,7.6076701101236,0.325765986797677
1,5.17866482110751,0.561231744866862,5.17866482110751,0.912259571414396,5.05675991604966,0.305177190738523
0,4.09564687932845,4.09564687932845,7.34804827748965,2.08873133975704,5.86122297775136,0.319497422541873
1,1.84181173655699,3.00165232221063,1.84181173655699,2.00375449465066,2.88342706094418,0.278010090842886
0,2.82131081569725,2.82131081569725,5.26991252915626,2.01634495995571,4.97302945184954,0.323919344200692
1,5.01677993805762,2.6921629324264,5.01677993805762,2.08757551772452,4.3334636637755,0.313011503994626
0,4.2340992829837,4.2340992829837,4.7643286347512,3.10986773290022,6.02300684381294,0.32288918884322
1,2.49422586560988,-2.2319705908932,2.49422586560988,-2.81299518579805,4.78406984621222,0.321743644766705
0,2.56081516751105,2.56081516751105,5.97651160262106,2.83818697383673,5.43426221692655,0.322071020026934
1,5.98158231954664,3.0738598708897,5.98158231954664,1.66586587110486,5.39054962091729,0.311231069725328
1,6.56431201775981,5.46732995341229,6.56431201775981,5.11122242169883,6.87936648114574,0.339058427114879
0,3.08114855237483,3.08114855237483,3.54053180002172,2.41135500054092,5.03321626296151,0.305653228299239
0,5.11237836149953,5.11237836149953,7.8265176078775,4.84476684492717,7.56425958919831,0.35110364907861
1,4.51468680103096,0.224954920047281,4.51468680103096,0.708129518094281,3.80702635251255,0.293495161945595
0,3.06690995223393,3.06690995223393,4.84251543021303,2.53766828547316,5.57830905517174,0.324376971546655
1,5.69542762975341,3.18021010914713,5.69542762975341,2.83818697383673,5.43426221692655,0.322071020026934
0,1.22926045589398,1.22926045589398,3.09379441700366,0.842761701418181,3.65028447970129,0.300823705217077
1,6.28141458130192,5.76150290263158,6.28141458130192,5.30108990690095,7.42732912128135,0.331174165416997
0,0.430679853945551,0.430679853945551,4.23110893628559,2.1711829180885,4.47412298897344,0.305373296922814
1,3.28824315193583,-0.117676731980971,3.28824315193583,1.68925317567804,3.89578043873692,0.305403824906818
0,3.52246983175597,3.52246983175597,6.00045762326392,3.31124390098214,5.86345698721079,0.311474880438312
0,-6.03661341393552,-6.03661341393552,2.43173852260318,-6.2328755691499,2.99621000098,0.287734687160372
0,-2.33508329882222,-2.33508329882222,5.62358773981764,-2.41623986870868,5.47468155002989,0.321419597507297
0,1.1759208844069,1.1759208844069,2.83834739492169,1.16137476624589,3.7629244303728,0.31401886887803
1,5.67136880234965,2.52124862597549,5.67136880234965,1.98563283983449,5.23067950143129,0.33007323628284
0,4.78363589748438,4.78363589748438,4.8638655897176,2.68908874965409,5.50572907943161,0.323214012005968
0,4.33305660374992,4.33305660374992,6.8003348173451,5.87219027918176,7.07178739703855,0.34293743722965
1,6.82540137138409,5.84385432788627,6.82540137138409,4.89309608102981,6.40228971971708,0.330543961975103
0,1.45318778490984,1.45318778490984,5.33473978329614,2.83818697383673,5.43426221692655,0.322071020026934
0,0.836116493038681,0.836116493038681,3.99441065536474,0.793545003605956,3.64647882402796,0.303984229090392
1,14.2242998978838,8.62248745677085,14.2242998978838,7.885953570206,13.7933017631212,0.495173135605882
0,0.518578981737861,0.518578981737861,0.232258765022443,0.295636390345187,1.35869820989792,0.272891748978012
0,3.54778608058678,3.54778608058678,7.32836239054723,2.3839259733072,5.65200195624423,0.325559985486641
1,4.77007826583599,1.86964372452125,4.77007826583599,1.06832334560241,4.98195427464743,0.304017624020886
0,4.14569306142739,4.14569306142739,6.52764533598079,3.62433614579583,5.15140651190487,0.290371694630728
0,2.45214167432536,2.45214167432536,5.60051270392787,2.22786219911919,5.72680759764646,0.326763141150043
1,6.34430087407387,1.16349579658368,6.34430087407387,0.912259571414396,5.05675991604966,0.305177190738523
0,6.28641293505203,6.28641293505203,12.5026817391942,4.70508383143656,12.183865709317,0.470314991204042
0,3.62894684058035,3.62894684058035,5.76615152873631,3.96544204436714,6.23491962295491,0.337456121958162
0,0.991197155942772,0.991197155942772,6.52514292775093,1.37348612194931,4.83568139783482,0.301757429575339
0,3.33683693536056,3.33683693536056,6.41536638110546,2.58896367202264,4.92511173822792,0.313217755524128
1,6.78597721567652,6.43283093032619,6.78597721567652,5.1566373639235,7.4965691815441,0.33229746850524
0,-1.44069463541567,-1.44069463541567,7.56673071975703,0.00328743375593366,7.90620128102686,0.339708546222876
1,3.48886441976892,3.18440130940968,3.48886441976892,2.04567058314465,3.60036172426295,0.289527309907816
0,4.51165303304541,4.51165303304541,7.20186243071049,3.65031916362084,6.39256370387347,0.329622440396893
0,-3.56952725502852,-3.56952725502852,7.44832550900591,-4.06379257566744,6.02625710604542,0.311601447674984
0,-2.98039503955063,-2.98039503955063,6.85264793237346,-1.98401841051939,7.23854340036145,0.331777605435653
1,4.38313529457348,-0.422527209137038,4.38313529457348,1.37348612194931,4.83568139783482,0.301757429575339
0,1.90588666167123,1.90588666167123,4.93517421510245,1.37348612194931,4.83568139783482,0.301757429575339
0,1.69466249430347,1.69466249430347,1.7891231165901,1.20497548185141,3.07893222867158,0.27198793276458
1,5.4107057767768,2.13620416232406,5.4107057767768,3.05818454497444,5.93423438636248,0.330875867996592
0,4.950758179023,4.950758179023,6.97218987806153,4.604054505857,6.17627200838887,0.307880139451585
0,15.4586412769131,15.4586412769131,17.8634969883859,14.0783318294226,17.7974027172907,0.524083606768261
1,4.22080123333541,2.45707774072416,4.22080123333541,2.08757551772452,4.3334636637755,0.313011503994626
0,2.60175760790535,2.60175760790535,6.87611363695999,4.01941495894118,6.82106901080435,0.337360484717234
0,17.8495227160061,17.8495227160061,16.445440958387,17.4356289784898,17.8221856886046,0.573460558614495
0,-2.0921256036563,-2.0921256036563,5.97831703131022,-1.89056642843122,6.13907632979585,0.339238591270254
1,17.2180120306323,16.0998205931894,17.2180120306323,16.261309761335,17.1980153312617,0.560583724625336
0,3.38648979865272,3.38648979865272,6.26830947993529,2.08757551772452,4.3334636637755,0.313011503994626
1,5.07307185881492,4.44840310186616,5.07307185881492,4.46670923323384,6.60666861418381,0.333861994318719
1,6.15982607246937,5.18813033175354,6.15982607246937,3.5054788192671,5.71983398974195,0.327411397565547
0,0.804593539359083,0.804593539359083,5.86243315276705,1.22206565776837,4.90826137357494,0.302877736206022
0,6.52066580577062,6.52066580577062,7.96081035070235,5.8666587791626,7.77884726565778,0.346346256374061
0,8.18471275479716,8.18471275479716,10.0673765724099,7.08113199556749,9.52640030404796,0.361453941409138
1,9.32948589135698,5.62141188115825,9.32948589135698,4.76556154721644,7.72500263612612,0.344704451334448
0,5.08752065620492,5.08752065620492,6.67776005689078,3.94619297373256,6.25074328299307,0.327333138226668
1,9.86522554196836,5.72910156355545,9.86522554196836,6.21760505414541,8.22205137279538,0.345771839267138
0,6.12821215050107,6.12821215050107,9.19153561588326,7.19669925229736,8.89154905011686,0.358430577793888
0,-0.683817474100401,-0.683817474100401,3.14821238885575,0.695986115489096,3.72063803807664,0.301907703818477
0,-0.287601138762829,-0.287601138762829,4.44127660838434,0.412177505733125,3.1066666784799,0.264013298483561
0,2.84899963166877,2.84899963166877,5.88389024166892,3.18909261308593,6.61364222208832,0.333207293371869
1,6.66671008493999,5.14503046653618,6.66671008493999,3.14468401438626,6.61665806059841,0.324258496350683
0,2.45301200848142,2.45301200848142,5.87006211743418,3.34515638727394,6.53883658068609,0.331992110837846
1,6.67300205756713,1.3564537127154,6.67300205756713,2.46934145881887,5.49145442775964,0.359994277313831
1,6.89195688216526,8.33698272280325,6.89195688216526,6.50784936487131,8.614136649012,0.344660149226467
0,1.73749625864124,1.73749625864124,6.11994163001753,3.40450287829603,6.34986521465965,0.338387094432668
1,8.05895516898602,5.21050104079548,8.05895516898602,4.24504528771516,7.36907730493537,0.338071172297699
1,9.32886005278332,3.6518584499796,9.32886005278332,5.4012149845324,8.00794646248504,0.341458571366125
0,5.33537444485506,5.33537444485506,8.49055707550611,5.0960522081855,8.15421933929766,0.343869685183872
0,0.381036035745519,0.381036035745519,3.87828436741329,0.480038726337948,5.28473471886248,0.318099803716259
0,4.71021920706854,4.71021920706854,7.07037048163077,4.55020806406206,7.22280442812276,0.335679915366804
0,4.06014714397238,4.06014714397238,4.91854074581134,2.92242744950812,4.29479761503753,0.284018595985958
0,1.62340217817815,1.62340217817815,3.57611964502132,1.88460128643692,4.61148941421424,0.307509828307359
1,4.44139953131312,0.795250309350185,4.44139953131312,1.11221696123403,3.58355258512463,0.324038030992857
0,2.91452256484188,2.91452256484188,1.97297446675238,0.690219306373971,3.05003786980271,0.290872840980726
0,6.7526435394976,6.7526435394976,9.18849079561825,6.18429444903045,8.57840173373622,0.335947097255107
0,3.81366824533223,3.81366824533223,5.25225438112924,3.40574154301194,5.88118642293253,0.320624284632781
1,7.29156721754119,3.08678652052452,7.29156721754119,3.66492335600357,6.3789664612001,0.351449828915122
1,7.13203148193817,3.96044845799201,7.13203148193817,3.62997973674116,7.34534764066637,0.320698859132661
1,6.32281051760804,3.80333101524493,6.32281051760804,4.55020806406206,7.22280442812276,0.335679915366804
0,-1.09322592619931,-1.09322592619931,3.69670228126221,-1.24919528368551,3.28463855663657,0.293603334280705
0,4.95509948913422,4.95509948913422,7.18752073473904,5.00986177799442,7.56692273991945,0.333440793201729
1,9.22484129075203,5.0814415013267,9.22484129075203,4.33129731114362,8.37756512153156,0.339121231998083
0,1.32869179886812,1.32869179886812,3.9859629721579,0.546887891306464,3.7921049005817,0.303011122210028
0,3.32604809040099,3.32604809040099,6.50251050253517,3.12438194286087,6.45106415644638,0.313060241853209
1,6.19676197282164,4.72657891524171,6.19676197282164,3.24843910410802,6.42467085606189,0.339613784094873
0,8.33689769527751,8.33689769527751,11.0218080114642,8.65616073220902,10.9775619202673,0.447587135066033
0,0.584957100737131,0.584957100737131,4.54830842524516,1.12934333306976,3.5129180544605,0.298713589459002
0,1.41073386548965,1.41073386548965,2.54378076848679,1.94312297474707,4.40270372403826,0.314102133470192
0,1.74876100766965,1.74876100766965,5.80650132124604,2.28615152819806,5.0866326631861,0.316515290017431
0,4.03184261389386,4.03184261389386,4.59322548915068,3.24691921343593,3.63512285118206,0.281891963125566
1,3.11939674593498,-0.467391307070703,3.11939674593498,-0.480485652853539,2.91617497637495,0.288042153927028
0,2.28826093079017,2.28826093079017,5.62995958130916,3.5054788192671,5.71983398974195,0.327411397565547
1,6.88107498556449,4.03020244577646,6.88107498556449,3.5054788192671,5.71983398974195,0.327411397565547
1,16.3956322366651,11.8313970517683,16.3956322366651,10.92061183772,18.0401905880245,0.574732744838237
0,1.32545445559381,1.32545445559381,2.98134588781774,2.54995789029195,5.64014445953651,0.315990169634131
0,-0.356775977769233,-0.356775977769233,3.09859383251158,0.85008868595995,2.71284969082249,0.284168083903412
0,-1.37094562475261,-1.37094562475261,5.71978493658868,-0.519116761144778,4.94602508159073,0.291061040635794
1,7.7160444679119,7.08835266728642,7.7160444679119,6.11662911317434,8.85208259771308,0.35703630029087
0,1.32976762246713,1.32976762246713,1.84309014811744,0.695986115489096,3.72063803807664,0.301907703818477
0,2.02376702560061,2.02376702560061,4.93896240056023,2.57737965710459,4.947039044548,0.303667156421406
0,2.29591351794203,2.29591351794203,4.64808423667608,1.68925317567804,3.89578043873692,0.305403824906818
0,3.7334236533285,3.7334236533285,5.42610662138877,2.26690245756348,5.10245632322426,0.306729666453609
0,4.20841451097025,4.20841451097025,6.0410044294721,3.74572060084488,6.32856476290539,0.319656119166761
0,4.01102806360158,4.01102806360158,4.67729021229332,2.69905611447458,5.56867759703145,0.314860838849356
0,3.93279926089466,3.93279926089466,5.29571733563657,2.68908874965409,5.50572907943161,0.323214012005968
0,5.63785206417445,5.63785206417445,5.71015623253243,3.27348016704351,6.37959729394132,0.311936607076345
0,7.58663017728149,7.58663017728149,7.52580200171234,5.36636134769208,8.53267308664449,0.342506408970507
0,3.27426577882016,3.27426577882016,5.2168389653647,2.71370137547968,5.45486164094094,0.304258280111117
0,4.22544452106607,4.22544452106607,6.78695640470889,2.86508077103824,5.48250037861795,0.32365628810367
1,9.82718840266276,4.03380897577109,9.82718840266276,4.67924545112074,8.9795373299203,0.334551610467906
0,7.28944706372816,7.28944706372816,8.39142398253718,8.09175361351221,9.54937988402313,0.354437470146091
1,3.47234497861156,3.62418531514579,3.47234497861156,3.01185635696733,5.4121468202426,0.317065572838991
0,0.960113099724073,0.960113099724073,5.40006454822626,0.866932194348279,4.91855144089478,0.322291639154313
1,4.58281115424211,1.53980996829256,4.58281115424211,2.16776542413664,4.90044947610941,0.322757241563013
0,-3.82957192181376,-3.82957192181376,3.62203244266784,-4.11134618861966,4.93961374744935,0.32067749158944
0,1.7572507885645,1.7572507885645,6.99382809218973,1.68741076839857,5.35725073758592,0.320060411358831
1,8.2484662420665,4.50769486879764,8.2484662420665,4.76556154721644,7.72500263612612,0.344704451334448
0,-5.11409027087941,-5.11409027087941,3.80323603143413,-4.01602812772017,4.01302966624554,0.291256171280611
0,4.31086181777593,4.31086181777593,6.15244713430491,3.79941738780347,6.32109684136841,0.328467784905576
1,4.76180753498968,3.52454010856318,4.76180753498968,3.15832146129233,4.41461637296469,0.294454838832053
0,5.57518987084026,5.57518987084026,5.03349776858173,4.05821036173355,5.24485709721397,0.300155402297293
1,5.30852683107766,1.92759634547082,5.30852683107766,2.95587130276298,4.69431498728314,0.282627024135804
1,4.24615153946941,-2.9822201220695,4.24615153946941,-3.24635240337872,4.99178982982836,0.32506986828459
0,3.25210227593672,3.25210227593672,5.22736890706195,2.4445111290452,4.99435179849067,0.314308774852269
1,3.67735234210983,0.941719052620785,3.67735234210983,0.708129518094281,3.80702635251255,0.293495161945595
0,2.72712658249756,2.72712658249756,5.70625869843362,1.88460128643692,4.61148941421424,0.307509828307359
0,1.68481583962307,1.68481583962307,4.90181169156164,2.53766828547316,5.57830905517174,0.324376971546655
0,1.09225393028467,1.09225393028467,5.1690571302651,2.36838388587037,4.35879965031216,0.294455523949331
0,3.64753934398505,3.64753934398505,5.33274737337044,3.79206045091868,5.58246756450116,0.325201527771854
0,16.3710728175586,16.3710728175586,18.2875344527155,16.4464997631842,17.0093734074257,0.547980938521514
0,-3.89281972454737,-3.89281972454737,5.97466623458828,-3.28826815727622,6.17062824355318,0.317759800225495
0,3.26926774793401,3.26926774793401,7.3278896824634,2.42247324657316,5.59445525957904,0.306425089986892
0,3.70536781576396,3.70536781576396,5.31550427166922,2.41135500054092,5.03321626296151,0.305653228299239
0,6.07084013644262,6.07084013644262,10.021284786988,5.71988319323352,7.84920082403313,0.347512760665211
1,3.62799914398306,0.0043058119223236,3.62799914398306,1.52258434613194,4.76421453532976,0.300656607193486
0,6.05055176902735,6.05055176902735,10.458895707656,5.14607777515734,7.95181481368616,0.358290094510241
0,5.17667435542564,5.17667435542564,5.60286838331497,3.60423432670677,5.8826967365165,0.340804556539662
0,5.63096881755912,5.63096881755912,4.86539420068548,5.48133924237568,5.90369408236192,0.293419378222141
1,4.26177255203356,-3.86500736107567,4.26177255203356,-3.99696385949093,3.89099127667731,0.315965313264695
0,4.09563985447449,4.09563985447449,3.77002472812619,3.45337298965628,5.79533062223275,0.310406690680199
1,6.919086096989,1.01654442157502,6.919086096989,2.56575477154608,6.22079034516657,0.317110441093095
0,2.3045497816117,2.3045497816117,5.75937371739264,2.06947734300476,5.80272579718818,0.32798652629287
0,4.02061557015976,4.02061557015976,6.52995220988726,2.68908874965409,5.50572907943161,0.323214012005968
1,6.05622051144444,1.07769142771404,6.05622051144444,1.5887274763252,4.75330983509465,0.309724326076086
0,0.781288456916057,0.781288456916057,3.94581958302502,0.554453157550405,4.92569557577608,0.301397792074247
1,5.35859350159475,3.48605183730051,5.35859350159475,3.12941510274325,5.29466859828845,0.319844594152736
0,4.00680190073965,4.00680190073965,2.619965755883,2.58896367202264,4.92511173822792,0.313217755524128
0,-0.348854141216104,-0.348854141216104,4.79271279893517,0.412255707982567,3.94884677339296,0.295651823610502
0,-3.56784355974481,-3.56784355974481,6.13056874433499,-4.0390588335348,5.26892065679883,0.310752584866719
0,1.37323013358894,1.37323013358894,5.35033296887969,0.532536317305445,6.42598391557318,0.333107968719445
0,6.23412332014854,6.23412332014854,13.6837551405099,7.28846321642294,12.2865628496078,0.422748262379021
0,3.40870139276325,3.40870139276325,6.30889062462336,2.27337502239053,5.6659221220841,0.307537745190319
0,17.2281603870485,17.2281603870485,17.6212486689796,17.6936366224422,17.6914390933873,0.562111418622857
0,2.16354059244609,2.16354059244609,5.11676193619977,3.10986773290022,6.02300684381294,0.32288918884322
0,4.29320319166604,4.29320319166604,6.23053231738483,3.8396271606686,7.47660573636292,0.331149577588251
0,1.37750878216881,1.37750878216881,4.92601012455869,1.25589595809738,4.10350042235307,0.308637993212546
0,0.596671489800165,0.596671489800165,5.30406449037872,-0.249725113462603,6.38719895674462,0.340028582840936
0,1.21511617124372,1.21511617124372,5.17066365165155,1.45012458657418,4.14638163851965,0.299502608008327
0,0.544343429666287,0.544343429666287,3.03401457572309,0.787634092673695,3.33664554080671,0.30660315399169
0,1.58439311180353,1.58439311180353,5.18042808455064,2.02905382941436,4.54224935395149,0.306431862428451
1,4.93052701444477,2.60274490552135,4.93052701444477,2.4445111290452,4.99435179849067,0.314308774852269
1,16.8301905101913,16.9930226964507,16.8301905101913,16.0260211069613,16.6821855943885,0.550377098223289
1,7.29244741273894,4.48683701765272,7.29244741273894,5.67746313459247,8.02346183415112,0.34211988115189
0,3.06999533346861,3.06999533346861,6.86187520397952,0.519669498526597,8.57504967155492,0.358081442217571
0,1.98159903523152,1.98159903523152,4.58941069714022,3.57364568015209,4.74009602827343,0.291583926385925
0,1.33923626264405,1.33923626264405,7.08410467205808,2.83023538408383,6.76738190154236,0.326680035275419
1,2.25375650373489,1.67152980229403,2.25375650373489,0.117056872648913,3.3247703226448,0.295037233959372
1,15.2320918516566,9.85644911847349,15.2320918516566,9.1683609958437,15.0735942104339,0.54501766640487
1,6.44019735870708,2.01849617211215,6.44019735870708,3.12941510274325,5.29466859828845,0.319844594152736
0,2.61363976357047,2.61363976357047,2.93760969789357,1.89192827097869,3.67405462533544,0.290637900612465
1,7.42340271147059,6.2945036609408,7.42340271147059,4.61116177621128,6.53742855392106,0.332736038024313
0,3.54011691190463,3.54011691190463,4.77717923593906,5.27246872196975,6.87660511277561,0.330053901036882
1,5.3044818198783,5.64169463085774,5.3044818198783,5.16059528739219,6.84342953320115,0.320967994575828
0,4.74883205096503,4.74883205096503,7.7400634522388,4.84608187417378,7.08098400724235,0.333369463757987
0,2.60548444596483,2.60548444596483,4.96611866616727,1.88460128643692,4.61148941421424,0.307509828307359
0,3.93948762154341,3.93948762154341,4.17097336226978,2.84583170040366,5.4983240386561,0.313751234742135
1,1.72401659582979,1.7838780385682,1.72401659582979,1.82905839182243,3.82876796951098,0.304364511248015
1,6.40069248830114,4.17582979209224,6.40069248830114,3.13241333205524,5.36095761341531,0.311590851109142
1,6.65716145492091,-1.06132627811535,6.65716145492091,-1.85176477183131,5.67090447065408,0.328137054740739
0,3.17175112808936,3.17175112808936,5.93645921573876,4.17083542312212,6.74848903506422,0.336174138055508
